"B1_ALT_ID","B1_APP_TYPE_ALIAS","B1_FILE_DD","address","parcelNum","CO_Issued","CO_Date"
"BU2025-03779","Building Residential New","2025-12-22 00:00:00","504 E 24TH ST KANNAPOLIS, NC 28083","162 085","0",""
"BU2025-03783","Building Residential New","2025-12-22 00:00:00","494 SAND DUNES DR KANNAPOLIS, NC 28081","154I070","1","2026-04-08 00:00:00"
"BU2025-03786","Building Residential New","2025-12-22 00:00:00","488 SAND DUNES DR KANNAPOLIS, NC 28081","154I072","1","2026-05-01 00:00:00"
"BU2025-03787","Building Residential New","2025-12-22 00:00:00","480 SAND DUNES DR KANNAPOLIS, NC 28081","154I074","1","2026-05-07 00:00:00"
"BU2025-03771","Building Residential New","2025-12-19 00:00:00","3415 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55173495730000","1","2026-05-20 00:00:00"
"BU2025-03776","Building Residential New","2025-12-19 00:00:00","490 SAND DUNES DR KANNAPOLIS, NC 28081","154I071","1","2026-05-05 00:00:00"
"BU2025-03756","Building Residential New","2025-12-18 00:00:00","3125 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129556310000","0",""
"BU2025-03758","Building Residential New","2025-12-18 00:00:00","3145 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129556250000","0",""
"BU2025-03759","Building Residential New","2025-12-18 00:00:00","3155 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129556270000","0",""
"BU2025-03762","Building Residential New","2025-12-18 00:00:00","824 EARHART ST NW CONCORD, NC 28027","56107406770000","1","2026-06-01 00:00:00"
"BU2025-03763","Building Residential New","2025-12-18 00:00:00","826 EARHART ST NW CONCORD, NC 28027","56107406980000","1","2026-06-02 00:00:00"
"BU2025-03764","Building Residential New","2025-12-18 00:00:00","828 EARHART ST NW CONCORD, NC 28027","56107416280000","1","2026-06-09 00:00:00"
"BU2025-03765","Building Residential New","2025-12-18 00:00:00","830 EARHART ST NW CONCORD, NC 28027","56107416490000","1","2026-06-05 00:00:00"
"BU2025-03766","Building Residential New","2025-12-18 00:00:00","832 EARHART ST NW CONCORD, NC 28027","56107406770000","1","2026-06-01 00:00:00"
"BU2025-03767","Building Residential New","2025-12-18 00:00:00","834 EARHART ST NW CONCORD, NC 28027","56107406770000","1","2026-06-01 00:00:00"
"BU2025-03741","Building Residential New","2025-12-17 00:00:00","6000 MEETING ST, AC# CONCORD, NC 28025","55376948060000","1","2026-04-07 00:00:00"
"BU2025-03742","Building Residential New","2025-12-17 00:00:00","6320 BUSCH WAY MIDLAND, NC 28107","55643914680000","1","2026-03-17 00:00:00"
"BU2025-03743","Building Residential New","2025-12-17 00:00:00","1712 CHAPMAN AVE KANNAPOLIS, NC 28081","154 052","1","2026-03-17 00:00:00"
"BU2025-03744","Building Residential New","2025-12-17 00:00:00","304 WOODSIDE DR, AC# HARRISBURG, NC 28075","55076726070000","1","2026-04-01 00:00:00"
"BU2025-03751","Building Residential New","2025-12-17 00:00:00","6336 BUSCH WAY MIDLAND, NC 28107","55643933270000","1","2026-04-06 00:00:00"
"BU2025-03754","Building Residential New","2025-12-17 00:00:00","3135 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129556330000","0",""
"BU2025-03724","Building Residential New","2025-12-16 00:00:00","8167 THORNTON ST, AC# LOCUST, NC 28097","55762699720000","1","2026-05-04 00:00:00"
"BU2025-03727","Building Residential New","2025-12-16 00:00:00","220 LINCOLN ST SW, LT# CONCORD, NC 28025","56209530020000","1","2026-04-29 00:00:00"
"BU2025-03729","Building Residential New","2025-12-16 00:00:00","535 LAKE LYNN RD, AC# CONCORD, NC 28025","56407685070000","1","2026-06-08 00:00:00"
"BU2025-03730","Building Residential New","2025-12-16 00:00:00","2938 ALVESTON DR NW, AC# CONCORD, NC 28027","56106919350000","0",""
"BU2025-03737","Building Residential New","2025-12-16 00:00:00","6328 BUSCH WAY, AC# MIDLAND, NC 28107","55643924430000","1","2026-03-12 00:00:00"
"BU2025-03738","Building Residential New","2025-12-16 00:00:00","4237 DAHLIA DR, AC# HARRISBURG, NC 28075","55079256990000","1","2026-06-02 00:00:00"
"BU2025-03734","Building Commercial New","2025-12-16 00:00:00","975 DAVIDSON DR NW, AC# CONCORD, NC 28025","56211740970000","0",""
"BU2025-03722","Building Residential New","2025-12-15 00:00:00","8168 THORNTON ST, AC# LOCUST, NC 28097","55762790070000","1","2026-04-15 00:00:00"
"BU2025-03690","Building Residential New","2025-12-12 00:00:00","9989 MANOR VISTA TRL, AC# KANNAPOLIS, NC 28027","46728464790000","1","2026-03-26 00:00:00"
"BU2025-03693","Building Residential New","2025-12-12 00:00:00","362 W 18TH ST KANNAPOLIS, NC 28081","154I163","1","2026-05-11 00:00:00"
"BU2025-03708","Building Residential New","2025-12-12 00:00:00","368 W 18TH ST KANNAPOLIS, NC 28081","154I162","1","2026-05-14 00:00:00"
"BU2025-03709","Building Residential New","2025-12-12 00:00:00","9985 MANOR VISTA TRL, AC# KANNAPOLIS, NC 28027","46728474390000","1","2026-03-26 00:00:00"
"BU2025-03710","Building Residential New","2025-12-12 00:00:00","3802 DAHLIA DR, AC# HARRISBURG, NC 28075","55170366570000","0",""
"BU2025-03711","Building Residential New","2025-12-12 00:00:00","1250 S SKYLAND DR, AC# MT PLEASANT, NC 28124","56608362250000","0",""
"BU2025-03712","Building Residential New","2025-12-12 00:00:00","495 SAND DUNES DR KANNAPOLIS, NC 28081","154I151","1","2026-05-13 00:00:00"
"BU2025-03713","Building Residential New","2025-12-12 00:00:00","1706 CHAPMAN AVE KANNAPOLIS, NC 28081","154 052","1","2026-03-17 00:00:00"
"BU2025-03679","Building Residential New","2025-12-11 00:00:00","600 ENGLEWOOD ST NE CONCORD, NC 28025","56214494730000","0",""
"BU2025-03680","Building Residential New","2025-12-11 00:00:00","3169 TRAMORE DR HARRISBURG, NC 28075","55164104040000","1","2026-05-27 00:00:00"
"BU2025-03683","Building Residential New","2025-12-11 00:00:00","7049 BIL MAR DR, AC# HARRISBURG, NC 28075","55174418260000","1","2026-04-27 00:00:00"
"BU2025-03684","Building Residential New","2025-12-11 00:00:00","9101 ROBINSON CHURCH RD, AC# HARRISBURG, NC 28075","55068379170000","1","2026-06-05 00:00:00"
"BU2025-03685","Building Residential New","2025-12-11 00:00:00","587 CENTRAL DR NW CONCORD, NC 28027","56210076780000","1","2026-06-08 00:00:00"
"BU2025-03687","Building Residential New","2025-12-11 00:00:00","7008 BIL MAR DR, AC# HARRISBURG, NC 28075","55174551700000","1","2026-05-13 00:00:00"
"BU2025-03688","Building Residential New","2025-12-11 00:00:00","2690 WOODCREST DR SW, LT# CONCORD, NC 28027","55196554880000","0",""
"BU2025-03665","Building Residential New","2025-12-10 00:00:00","2306 KANNAPOLIS HWY, SUITE# B CONCORD, NC 28027","56129051040000","0",""
"BU2025-03667","Building Residential New","2025-12-10 00:00:00","2306 KANNAPOLIS HWY, UNIT# C CONCORD, NC 28027","56129051040000","0",""
"BU2025-03675","Building Residential New","2025-12-10 00:00:00","301 W 9TH ST KANNAPOLIS, NC 28081","149 404","1","2026-05-18 00:00:00"
"BU2025-03676","Building Residential New","2025-12-10 00:00:00","303 W 9TH ST KANNAPOLIS, NC 28081","149 403","1","2026-05-18 00:00:00"
"BU2025-03661","Building Residential New","2025-12-09 00:00:00","2306 KANNAPOLIS HWY A CONCORD, NC 28027","56129051040000","0",""
"BU2025-03663","Building Residential New","2025-12-09 00:00:00","456 AMHURST ST SW CONCORD, NC 28025","55297406560000","0",""
"BU2025-03664","Building Residential New","2025-12-09 00:00:00","21 WENDALL LN, AC# CONCORD, NC 28025","56517071960000","1","2026-02-16 00:00:00"
"BU2025-03644","Building Residential New","2025-12-08 00:00:00","643 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816230420000","1","2026-05-05 00:00:00"
"BU2025-03646","Building Residential New","2025-12-08 00:00:00","639 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816139970000","1","2026-05-06 00:00:00"
"BU2025-03647","Building Residential New","2025-12-08 00:00:00","651 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816221750000","1","2026-05-12 00:00:00"
"BU2025-03650","Building Residential New","2025-12-08 00:00:00","29 WENDALL LN CONCORD, NC 28025","56517082030000","1","2026-02-16 00:00:00"
"BU2025-03653","Building Residential New","2025-12-08 00:00:00","13 WENDALL LN, AC# CONCORD, NC 28025","56517070880000","1","2026-02-23 00:00:00"
"BU2025-03641","Building Commercial New","2025-12-08 00:00:00","8031 CONCORD MILLS BLVD, SUITE# 102 CONCORD, NC 28027","45897491730000","0",""
"BU2025-03627","Building Residential New","2025-12-05 00:00:00","245 SILVER CREEK RD CONCORD, NC 28025","56500896570000","1","2026-05-15 00:00:00"
"BU2025-03628","Building Residential New","2025-12-05 00:00:00","3133 CLERMONT AVE KANNAPOLIS, NC 28081","156 036","1","2026-04-23 00:00:00"
"BU2025-03629","Building Residential New","2025-12-05 00:00:00","601 WINGARD RD CONCORD, NC 28025","56515296350000","0",""
"BU2025-03630","Building Residential New","2025-12-05 00:00:00","3103 CLERMONT AVE KANNAPOLIS, NC 28081","156 412","1","2026-04-23 00:00:00"
"BU2025-03636","Building Residential New","2025-12-05 00:00:00","9713 BLOSSOM DR, LT# CONCORD, NC 28025","55261078150000","0",""
"BU2025-03638","Building Residential New","2025-12-05 00:00:00","1001 RHODE ISLAND AVE A KANNAPOLIS, NC 28083","56231065420000","0",""
"BU2025-03639","Building Residential New","2025-12-05 00:00:00","1645 COLISEUM AVE KANNAPOLIS, NC 28083","56231063280000","0",""
"BU2025-03612","Building Residential New","2025-12-04 00:00:00","3115 HIGH BLUFF ST, AC# KANNAPOLIS, NC 28025","56129555490000","0",""
"BU2025-03613","Building Residential New","2025-12-04 00:00:00","9351 MOSS PLANTATION AVE NW, AC# CONCORD, NC 28027","46814890940000","0",""
"BU2025-03615","Building Residential New","2025-12-04 00:00:00","10009 MANOR VISTA TRL, AC# KANNAPOLIS, NC 28027","46728444270000","1","2026-04-14 00:00:00"
"BU2025-03616","Building Residential New","2025-12-04 00:00:00","501 SNOW ST KANNAPOLIS, NC 28081","160 00104","0",""
"BU2025-03617","Building Residential New","2025-12-04 00:00:00","356 W 18TH ST KANNAPOLIS, NC 28081","154I164","1","2026-05-05 00:00:00"
"BU2025-03626","Building Residential New","2025-12-04 00:00:00","275 AIRPORT RD KANNAPOLIS, NC 28081","156 413","1","2026-04-23 00:00:00"
"BU2025-03588","Building Residential New","2025-12-02 00:00:00","1725 RED ANGUS DR MT PLEASANT, NC 28124","56801163720000","0",""
"BU2025-03592","Building Residential New","2025-12-02 00:00:00","12513 FORAGER PL, AC# MIDLAND, NC 28107","55447838530000","1","2026-04-07 00:00:00"
"BU2025-03596","Building Residential New","2025-12-02 00:00:00","606 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816199420000","1","2026-05-14 00:00:00"
"BU2025-03597","Building Residential New","2025-12-02 00:00:00","3332 CHAROLAIS LN HARRISBURG, NC 28075","55174426590000","1","2026-05-11 00:00:00"
"BU2025-03599","Building Residential New","2025-12-02 00:00:00","3274 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55174466360000","1","2026-04-30 00:00:00"
"BU2025-03593","Building Commercial New","2025-12-02 00:00:00","4285 DEFENDER WAY NW, AC# CONCORD, NC 28027","45983967290000","0",""
"BU2025-03594","Building Commercial New","2025-12-02 00:00:00","4285 DEFENDER WAY NW, AC# CONCORD, NC 28027","45983967290000","0",""
"BU2025-03595","Building Commercial New","2025-12-02 00:00:00","4285 DEFENDER WAY NW, AC# CONCORD, NC 28027","45983967290000","0",""
"BU2025-03585","Building Residential New","2025-12-01 00:00:00","201 FULWORTH DR NW, AC# CONCORD, NC 28027","56104999440000","1","2026-05-28 00:00:00"
"BU2025-03566","Building Residential New","2025-11-26 00:00:00","2945 BALLENGER STREET ST KANNAPOLIS, NC 28027","46820368680000","1","2026-04-20 00:00:00"
"BU2025-03550","Building Residential New","2025-11-25 00:00:00","2935 BALLENGER STREET ST KANNAPOLIS, NC 28027","46820369930000","1","2026-04-16 00:00:00"
"BU2025-03554","Building Residential New","2025-11-25 00:00:00","8164 THORNTON ST, AC# LOCUST, NC 28097","55762790690000","1","2026-04-21 00:00:00"
"BU2025-03560","Building Residential New","2025-11-25 00:00:00","321 HENDERSON CIR HARRISBURG, NC 28075","55075552930000","0",""
"BU2025-03561","Building Residential New","2025-11-25 00:00:00","6299 ROCKY RIVER RD, AC# CONCORD, NC 28025","55274885500000","0",""
"BU2025-03562","Building Residential New","2025-11-25 00:00:00","6901 GOLD HILL RD CONCORD, NC 28025","56624725330000","0",""
"BU2025-03564","Building Residential New","2025-11-25 00:00:00","197 FULWORTH DR NW, AC# CONCORD, NC 28027","56104999490000","1","2026-05-28 00:00:00"
"BU2025-03565","Building Residential New","2025-11-25 00:00:00","13560 CABARRUS STATION RD, AC# MIDLAND, NC 28107","55345226990000","1","2026-04-01 00:00:00"
"BU2025-03539","Building Residential New","2025-11-24 00:00:00","7111 HALLMARK LN, AC# MT PLEASANT, NC 28124","56605626410000","1","2026-04-30 00:00:00"
"BU2025-03540","Building Residential New","2025-11-24 00:00:00","15120 COLLIE RD, AC# GOLD HILL, NC 28071","66035264120000","0",""
"BU2025-03543","Building Residential New","2025-11-24 00:00:00","3349 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55174405920000","1","2026-04-02 00:00:00"
"BU2025-03547","Building Residential New","2025-11-24 00:00:00","3325 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55174425900000","1","2026-03-26 00:00:00"
"BU2025-03548","Building Residential New","2025-11-24 00:00:00","3341 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55174415620000","1","2026-05-11 00:00:00"
"BU2025-03537","Building Commercial New","2025-11-24 00:00:00","57 SUNDERLAND RD SW CONCORD, NC 28027","56205135660000","0",""
"BU2025-03524","Building Commercial New","2025-11-21 00:00:00","505 MILTON L TAYLOR ST, AC# KANNAPOLIS, NC 28083","56138856170000","0",""
"BU2025-03521","Building Residential New","2025-11-21 00:00:00","12192 MUSCADINE CT, AC# MIDLAND, NC 28107","55643925780000","1","2026-04-01 00:00:00"
"BU2025-03523","Building Residential New","2025-11-21 00:00:00","3015 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129563050000","1","2026-04-27 00:00:00"
"BU2025-03525","Building Residential New","2025-11-21 00:00:00","3025 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129553970000","1","2026-04-28 00:00:00"
"BU2025-03527","Building Residential New","2025-11-21 00:00:00","3035 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129553990000","1","2026-04-27 00:00:00"
"BU2025-03530","Building Residential New","2025-11-21 00:00:00","12184 MUSCADINE CT, AC# MIDLAND, NC 28107","55643936250000","1","2026-02-12 00:00:00"
"BU2025-03531","Building Residential New","2025-11-21 00:00:00","3055 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129554830000","1","2026-04-27 00:00:00"
"BU2025-03536","Building Residential New","2025-11-21 00:00:00","3045 HIGH BLUFF ST KANNAPOLIS, NC 28025","56129554810000","1","2026-04-27 00:00:00"
"BU2025-03510","Building Residential New","2025-11-20 00:00:00","10004 MANOR VISTA TRL KANNAPOLIS, NC 28027","46728446140000","1","2026-02-27 00:00:00"
"BU2025-03511","Building Commercial New","2025-11-20 00:00:00","4025 CONCORD PKWY S CONCORD, NC 28027","55092178890000","1","2026-05-18 00:00:00"
"BU2025-03489","Building Residential New","2025-11-19 00:00:00","374 W 18TH ST KANNAPOLIS, NC 28081","154I161","1","2026-05-14 00:00:00"
"BU2025-03491","Building Residential New","2025-11-19 00:00:00","3316 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55174436880000","1","2026-04-07 00:00:00"
"BU2025-03492","Building Residential New","2025-11-19 00:00:00","2730 PINECLIFF DR DR KANNAPOLIS, NC 28027","46820328610000","1","2026-04-20 00:00:00"
"BU2025-03494","Building Residential New","2025-11-19 00:00:00","89 LISKE AVE NW CONCORD, NC 28027","56202602680000","1","2026-04-28 00:00:00"
"BU2025-03502","Building Residential New","2025-11-19 00:00:00","626 WILSON ST KANNAPOLIS, NC 28083","56139646140000","0",""
"BU2025-03506","Building Residential New","2025-11-19 00:00:00","1644 GOSSAGE LN NW, AC# CONCORD, NC 28027","46814884110000","1","2026-04-08 00:00:00"
"BU2025-03473","Building Residential New","2025-11-18 00:00:00","3309 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55174444290000","1","2026-04-13 00:00:00"
"BU2025-03474","Building Residential New","2025-11-18 00:00:00","3333 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55174425310000","1","2026-03-13 00:00:00"
"BU2025-03475","Building Residential New","2025-11-18 00:00:00","3300 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55174456170000","1","2026-03-31 00:00:00"
"BU2025-03476","Building Residential New","2025-11-18 00:00:00","3280 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55174456760000","1","2026-03-12 00:00:00"
"BU2025-03478","Building Residential New","2025-11-18 00:00:00","327 ARCHIBALD RD CONCORD, NC 28025","55288217200000","0",""
"BU2025-03480","Building Residential New","2025-11-18 00:00:00","3317 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55174435500000","1","2026-03-16 00:00:00"
"BU2025-03483","Building Residential New","2025-11-18 00:00:00","3308 CHAROLAIS LN, AC# HARRISBURG, NC 28075","55174446470000","1","2026-03-25 00:00:00"
"BU2025-03485","Building Residential New","2025-11-18 00:00:00","7105 CHAMBERLAIN DR, AC# HARRISBURG, NC 28075","55174455900000","1","2026-04-13 00:00:00"
"BU2025-03487","Building Residential New","2025-11-18 00:00:00","7144 BIL MAR DR, AC# HARRISBURG, NC 28075","55173540690000","1","2026-04-17 00:00:00"
"BU2025-03454","Building Residential New","2025-11-17 00:00:00","2925 BALLENGER STREET ST KANNAPOLIS, NC 28027","46820379280000","1","2026-04-13 00:00:00"
"BU2025-03456","Building Residential New","2025-11-17 00:00:00","8163 THORNTON ST, AC# LOCUST, NC 28097","55763609250000","1","2026-04-16 00:00:00"
"BU2025-03463","Building Residential New","2025-11-17 00:00:00","3178 FARMWOOD BLVD SW CONCORD, NC 28027","55196438210000","0",""
"BU2025-03472","Building Residential New","2025-11-17 00:00:00","2930 BALLENGER STREET ST KANNAPOLIS, NC 28027","46820450430000","1","2026-04-08 00:00:00"
"BU2025-03448","Building Residential New","2025-11-14 00:00:00","2412 SUMMIT AVE KANNAPOLIS, NC 28081","160 053A","1","2026-05-20 00:00:00"
"BU2025-03435","Building Residential New","2025-11-13 00:00:00","7057 BIL MAR DR, AC# HARRISBURG, NC 28075","55174408470000","1","2026-05-21 00:00:00"
"BU2025-03444","Building Residential New","2025-11-13 00:00:00","7056 BIL MAR DR, AC# HARRISBURG, NC 28075","55174501930000","1","2026-05-22 00:00:00"
"BU2025-03429","Building Residential New","2025-11-12 00:00:00","574 SAND DUNES DR KANNAPOLIS, NC 28081","154I056","1","2026-05-04 00:00:00"
"BU2025-03431","Building Residential New","2025-11-12 00:00:00","3066 TRAMORE DR HARRISBURG, NC 28075","55164251660000","1","2026-04-07 00:00:00"
"BU2025-03413","Building Residential New","2025-11-10 00:00:00","631 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816158070000","1","2026-05-06 00:00:00"
"BU2025-03414","Building Residential New","2025-11-10 00:00:00","611 DOWNSHIRE ROAD NW RD NW CONCORD, NC 28027","46816187260000","1","2026-04-01 00:00:00"
"BU2025-03416","Building Residential New","2025-11-10 00:00:00","1625 GOSSAGE LN NW, AC# CONCORD, NC 28027","46815813040000","1","2026-05-05 00:00:00"
